symbol,date,timestamp,underlying_state,underlying_price,underlying_age,closing_state,combination_state,atm_strike,ce_premium,pe_premium,ce_premium_change,pe_premium_change,ce_volume,pe_volume,ce_intraday_oi_change,pe_intraday_oi_change,ce_iv,pe_iv,ce_delta,pe_delta,ce_gamma,pe_gamma,ce_theta,pe_theta,ce_vega,pe_vega,ce_spread_pct,pe_spread_pct,pcr,atm_straddle,ce_premium_trajectory,pe_premium_trajectory,ce_pressure,pe_pressure,option_directional_pressure,option_pressure_label,position_support,risk_state,implied_spot,implied_spot_gap,implied_quality,data_quality
NIFTY,2026-08-03,15:18,STALE,24573.35,3,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,69.025,49.325,-3.461538,4.779607,411373040.0,443279980.0,-225485.0,-842595.0,9.020843,11.191189,0.59788,-0.42037,0.00299,0.00244,-24.12808,-22.38354,5.55041,5.60917,0.072438,0.304105,1.061434,118.35,ACCELERATING,FALLING,-0.148076,-0.200241,-0.036856,NEUTRAL,,,24565.368978,-7.981022,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:19,STALE,24573.35,4,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,68.25,50.15,-1.122782,1.67258,412515220.0,444732080.0,-186745.0,-99125.0,8.879589,11.309822,0.59938,-0.42116,0.00303,0.00241,-23.80957,-22.66279,5.54349,5.60988,0.29304,0.199402,1.064975,118.4,DECELERATING,FALLING,-0.239613,-0.269731,0.089513,NEUTRAL,,,24563.379052,-9.970948,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:20,STALE,24573.35,5,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24600.0,44.325,67.125,3.563084,-10.260695,698600435.0,474077825.0,54535.0,-352300.0,9.241761,10.074602,0.44624,-0.54915,0.00298,0.00274,-24.0682,-19.2944,5.66836,5.6769,0.338409,0.372439,0.887583,111.45,FALLING,ACCELERATING,-0.170739,-0.273519,0.221671,NEUTRAL,,,24572.432081,-0.917919,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:21,STALE,24573.35,6,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,70.6,47.625,-0.352858,7.870895,414342695.0,448656715.0,-152360.0,-646230.0,9.309135,10.869213,0.59501,-0.41809,0.0029,0.00251,-24.80645,-21.66494,5.55582,5.59781,0.141643,0.314961,1.037796,118.225,RISING,FALLING,0.074799,-0.277369,0.41181,UP,,,24568.428029,-4.921971,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:22,STALE,24573.35,7,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,69.6,45.525,-1.416431,-4.409449,415258415.0,450000980.0,26455.0,32630.0,9.114055,10.523212,0.59697,-0.41551,0.00296,0.00259,-24.36426,-20.87684,5.54745,5.58847,0.143678,0.329489,1.034609,115.125,RISING,ACCELERATING,0.176108,-0.350654,0.506448,UP,,,24569.668376,-3.681624,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:23,STALE,24573.35,8,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,69.525,47.025,-0.107759,3.294893,415729145.0,450841950.0,-265850.0,-222430.0,9.153172,10.76733,0.59658,-0.41733,0.00295,0.00253,-24.45974,-21.44439,5.54724,5.59241,0.359583,0.318979,1.035377,116.55,DECELERATING,ACCELERATING,-0.25649,0.152011,-0.462319,DOWN,,,24568.071436,-5.278564,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:24,STALE,24573.35,9,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,69.525,45.975,0.0,-2.232855,416215475.0,451600305.0,-83070.0,-203840.0,9.147234,10.58213,0.59665,-0.41594,0.00296,0.00257,-24.45179,-21.02545,5.54543,5.58664,0.21575,0.326264,1.035177,115.5,FALLING,ACCELERATING,-0.143277,-0.136322,0.147929,NEUTRAL,,,24569.083437,-4.266563,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:25,STALE,24573.35,10,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,65.7,48.25,-5.501618,4.948341,417758510.0,453040120.0,-274235.0,-174460.0,8.463238,10.996221,0.60415,-0.41896,0.00318,0.00248,-22.88593,-21.98423,5.51659,5.59408,0.304414,0.207254,1.034724,113.95,ACCELERATING,ACCELERATING,-0.333813,0.306116,-0.54475,DOWN,,,24562.752557,-10.597443,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:26,STALE,24573.35,11,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,61.675,50.375,-6.126332,4.404145,419188185.0,454553385.0,-210990.0,-262730.0,7.701942,11.392051,0.614,-0.42164,0.00347,0.0024,-21.14226,-22.90164,5.476,5.60023,0.405351,0.099256,1.032688,112.05,ACCELERATING,DECELERATING,-0.340318,0.501748,-0.613956,DOWN,,,24556.873473,-16.476527,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:27,STALE,24573.35,12,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,64.675,47.75,4.864208,-5.210918,420074525.0,455780325.0,-244855.0,-307060.0,8.2784,10.930113,0.6064,-0.41847,0.00325,0.0025,-22.4715,-21.84589,5.50489,5.58952,0.231929,0.418848,1.032123,112.425,FALLING,RISING,-0.21228,0.282049,-0.495153,DOWN,,,24562.221131,-11.128869,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:28,STALE,24573.35,13,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,65.1,46.45,0.657132,-2.722513,420612270.0,456764035.0,-28470.0,-156650.0,8.362959,10.717979,0.60538,-0.41692,0.00322,0.00255,-22.67094,-21.36451,5.50727,5.58335,0.30722,0.430571,1.027422,111.55,FALLING,DECELERATING,-0.144271,-0.433193,0.307261,UP,,,24564.061738,-9.288262,OK,STALE_UNDERLYING
NIFTY,2026-08-03,15:29,CLOSING_STATE_UNCERTAIN,24774.3,14,CLOSING_STATE_UNCERTAIN,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,66.15,43.0,1.612903,-7.427341,421822765.0,459035655.0,-130130.0,-218725.0,,22.177751,,-0.23048,,0.00095,,-37.73488,,4.3836,0.302343,0.465116,1.023176,109.15,ACCELERATING,ACCELERATING,0.393738,-0.553344,0.649017,UP,,,24568.775436,-4.574564,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-03,15:30,CLOSING_STATE_UNCERTAIN,24774.3,15,CLOSING_STATE_UNCERTAIN,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_DATA,,,,,INVALID,MISSING_OPTION_DATA|STALE_UNDERLYING
SENSEX,2026-08-03,15:15,LIVE,78677.13,0,NORMAL_CONTINUOUS,OPTIONS_CONFIRM,78700.0,343.125,343.625,-0.974026,1.446601,17849820.0,16276020.0,0.0,0.0,10.795121,12.404229,0.52548,-0.47726,0.0005,0.00043,-60.34922,-46.07945,29.5407,29.55298,0.247723,0.101855,0.864083,686.75,ACCELERATING,ACCELERATING,-0.010038,0.225297,-0.332189,DOWN,,,78657.355728,-19.774272,OK,OK
SENSEX,2026-08-03,15:16,STALE,78677.13,1,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,338.6,343.825,-1.318761,0.058203,17906880.0,16336620.0,-29160.0,-33300.0,10.640806,12.390091,0.52578,-0.47724,0.0005,0.00043,-59.65775,-46.02151,29.53608,29.54973,0.206734,0.305388,0.846681,682.425,ACCELERATING,DECELERATING,-0.3001,0.237597,-0.438257,DOWN,,,78652.461922,-24.668078,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:17,STALE,78677.13,2,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,342.8,334.625,1.240402,-2.67578,17972480.0,16436320.0,0.0,0.0,10.782908,12.064691,0.52549,-0.47676,0.0005,0.00044,-60.30514,-44.55605,29.53391,29.5441,0.087515,0.224131,0.846681,677.425,FALLING,ACCELERATING,-0.15035,-0.28524,0.034251,NEUTRAL,,,78666.014567,-11.115433,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:18,STALE,78677.13,3,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,343.825,334.825,0.299008,0.059768,18002180.0,16468660.0,-27780.0,-32820.0,10.814628,12.109608,0.52542,-0.47683,0.0005,0.00044,-60.45295,-44.76432,29.53146,29.54167,0.130881,0.253864,0.831304,678.65,FLAT,FALLING,-0.114815,-0.145027,0.209025,NEUTRAL,,,78667.5815,-9.5485,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:19,STALE,78677.13,4,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,341.05,338.25,-0.807097,1.022922,18052560.0,16501680.0,0.0,0.0,10.714455,12.222385,0.52562,-0.47701,0.0005,0.00044,-60.00575,-45.28051,29.52736,29.53924,0.175927,0.14782,0.831304,679.3,RISING,FALLING,0.100312,-0.044204,0.231594,NEUTRAL,,,78661.701929,-15.428071,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:20,STALE,78677.13,5,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,340.65,331.975,-0.117285,-1.855137,18082480.0,16527840.0,0.0,0.0,10.715844,11.996591,0.52561,-0.47667,0.0005,0.00045,-60.0171,-44.26461,29.52429,29.53464,0.20549,0.316289,0.831304,672.625,DECELERATING,ACCELERATING,-0.114762,-0.092553,0.022736,NEUTRAL,,,78666.965215,-10.164785,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:21,STALE,78677.13,6,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,340.15,337.675,-0.146778,1.716997,18112740.0,16573020.0,-20120.0,-13040.0,10.673225,12.18557,0.52569,-0.47696,0.0005,0.00044,-59.82978,-45.12567,29.52073,29.53273,0.264589,0.281336,0.835395,677.825,FALLING,ACCELERATING,-0.185967,0.102957,-0.237767,NEUTRAL,,,78661.481998,-15.648002,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:22,STALE,78677.13,7,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,332.675,332.85,-2.19756,-1.428889,18159640.0,16608120.0,0.0,0.0,10.384963,12.007154,0.52629,-0.47669,0.00052,0.00045,-58.53308,-44.32408,29.51468,29.52838,0.135267,0.270392,0.835395,665.525,ACCELERATING,ACCELERATING,-0.366577,-0.155927,-0.149855,NEUTRAL,,,78657.766713,-19.363287,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:23,STALE,78677.13,8,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,331.925,332.6,-0.225445,-0.075109,18202820.0,16639680.0,0.0,0.0,10.430394,12.035281,0.52618,-0.47674,0.00051,0.00045,-58.74325,-44.45714,29.51201,29.52546,0.286209,0.300661,0.835395,664.525,DECELERATING,FLAT,-0.260791,0.019984,-0.291273,DOWN,,,78657.726428,-19.403572,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:24,STALE,78677.13,9,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,332.525,332.025,0.180764,-0.17288,18232700.0,16672600.0,-10320.0,-21040.0,10.450418,11.982138,0.52614,-0.47666,0.00051,0.00045,-58.83873,-44.22244,29.50907,29.52194,0.285693,0.225887,0.821176,664.55,FALLING,FALLING,-0.278394,-0.139816,-0.10075,NEUTRAL,,,78658.47569,-18.65431,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:25,STALE,78677.13,10,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,325.6,334.35,-2.08255,0.700248,18281360.0,16725120.0,0.0,0.0,10.182358,12.091571,0.52672,-0.47684,0.00053,0.00044,-57.63323,-44.7236,29.50305,29.51956,0.337838,0.328997,0.821176,659.95,ACCELERATING,FLAT,-0.239227,0.01037,-0.25995,DOWN,,,78650.178498,-26.951502,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:26,STALE,78677.13,11,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,320.775,337.025,-1.48188,0.80006,18342080.0,16774460.0,-17420.0,-35140.0,10.066764,12.182411,0.52697,-0.47698,0.00053,0.00044,-57.11625,-45.14084,29.4986,29.51699,0.202634,0.341221,0.807888,657.8,DECELERATING,RISING,-0.470577,0.23501,-0.509198,DOWN,,,78642.380574,-34.749426,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:27,STALE,78677.13,12,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,329.675,334.075,2.77453,-0.875306,18377000.0,16824440.0,0.0,0.0,10.332547,12.091996,0.52637,-0.47685,0.00052,0.00044,-58.3214,-44.73731,29.4984,29.51323,0.197164,0.2245,0.807888,663.75,FALLING,RISING,-0.258358,0.054623,-0.221107,NEUTRAL,,,78653.804946,-23.325054,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:28,STALE,78677.13,13,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,329.275,331.3,-0.121332,-0.830652,18401560.0,16851240.0,0.0,0.0,10.342377,11.999848,0.52635,-0.47671,0.00052,0.00045,-58.37072,-44.32579,29.49541,29.50951,0.318882,0.181105,0.807888,660.575,RISING,FALLING,-0.054513,-0.108747,0.163833,NEUTRAL,,,78655.921569,-21.208431,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:29,CLOSING_STATE_UNCERTAIN,78639.03,14,CLOSING_STATE_UNCERTAIN,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78700.0,324.475,309.4,-1.457748,-6.610323,18438600.0,16902100.0,-14060.0,-22940.0,10.855833,10.60313,0.5064,-0.49354,0.0005,0.00051,-60.35885,-37.66637,29.53861,29.53853,0.3236,0.323206,0.802611,633.875,RISING,ACCELERATING,0.224458,-0.357176,0.52049,UP,,,78673.289183,-3.840817,OK,STALE_UNDERLYING
SENSEX,2026-08-03,15:30,STALE,78639.03,15,UNDERLYING_STALE,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_DATA,,,,,INVALID,MISSING_OPTION_DATA|STALE_UNDERLYING
NIFTY,2026-08-04,15:15,LIVE,24463.45,0,NORMAL_CONTINUOUS,OPTIONS_CONFIRM,24500.0,51.0,51.15,22.44898,-10.381078,1250122835.0,1601962310.0,-754065.0,-165425.0,26.455316,12.035659,0.41917,-0.67524,0.00232,0.0047,-136.16106,-51.33266,2.48271,2.28624,0.392157,0.391007,0.819354,102.15,ACCELERATING,ACCELERATING,0.455893,-0.460176,0.638689,UP,,,24499.504923,36.054923,OK,INVALID_GREEKS
NIFTY,2026-08-04,15:16,STALE,24463.45,1,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,44.075,53.175,-13.578431,3.958944,1263936505.0,1606515560.0,-1726400.0,-687050.0,23.662647,12.921215,0.40935,-0.66412,0.00259,0.00445,-121.53656,-56.41764,2.46571,2.31401,0.113443,0.282087,0.840111,97.25,RISING,FALLING,0.590352,-0.545454,0.711933,UP,,,24490.507842,27.057842,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:17,STALE,24463.45,2,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,43.725,51.2,-0.794101,-3.714151,1270469070.0,1609115300.0,-74750.0,50440.0,23.575034,12.132742,0.40887,-0.67443,0.0026,0.00469,-121.22721,-52.006,2.46152,2.28211,0.343053,0.390625,0.840473,94.925,RISING,ACCELERATING,0.488392,-0.394879,0.627382,UP,,,24492.210531,28.760531,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:18,STALE,24463.45,3,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,39.35,53.3,-10.005718,4.101562,1275810380.0,1610892920.0,18525.0,-96135.0,21.794847,12.976895,0.40123,-0.66393,0.0028,0.00444,-111.86699,-56.86818,2.44641,2.30795,0.508259,0.187617,0.839013,92.65,ACCELERATING,ACCELERATING,-0.325226,0.037813,-0.454343,DOWN,,,24486.238567,22.788567,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:19,STALE,24463.45,4,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,35.775,50.1,-9.085133,-6.003752,1279398640.0,1612233675.0,-290745.0,-115895.0,20.390762,11.679023,0.39428,-0.6813,0.00299,0.00484,-104.45601,-49.52012,2.43154,2.25559,0.419287,0.199601,0.838809,85.875,DECELERATING,ACCELERATING,-0.403,0.111131,-0.503975,DOWN,,,24483.166944,19.716944,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:20,STALE,24463.45,5,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,51.7,45.675,44.514326,-8.832335,1286144535.0,1616474990.0,-184730.0,-196495.0,26.82984,9.695196,0.41969,-0.7154,0.00231,0.00555,-139.05081,-37.93348,2.46585,2.14056,0.386847,0.547345,0.833241,97.375,ACCELERATING,ACCELERATING,0.376759,-0.129518,0.502091,UP,,,24505.994701,42.544701,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:21,STALE,24463.45,6,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,57.725,43.05,11.653772,-5.747126,1295411455.0,1620180315.0,-330785.0,-202215.0,29.402642,8.412323,0.42677,-0.74454,0.00212,0.00606,-152.90002,-30.18099,2.47096,2.02496,0.433088,0.232288,0.844214,100.775,DECELERATING,DECELERATING,0.562594,-0.121409,0.561334,UP,,,24514.647731,51.197731,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:22,STALE,24463.45,7,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,50.6,39.775,-12.343006,-7.607433,1302031835.0,1623277175.0,-232245.0,105300.0,26.522502,6.669791,0.41848,-0.79701,0.00234,0.00673,-137.78616,-19.19758,2.45718,1.77696,0.395257,0.377121,0.861908,90.375,RISING,ACCELERATING,0.448476,-0.077749,0.508742,UP,,,24509.850761,46.400761,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:23,STALE,24463.45,8,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,33.775,55.35,6.043956,-22.991304,1133793765.0,1030454035.0,123305.0,88985.0,27.015572,,0.30991,,0.00208,,-126.42976,,2.21602,,0.444115,0.361337,0.699564,89.125,FALLING,ACCELERATING,-0.102586,-0.50461,0.467341,UP,,,24528.778791,65.328791,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:24,STALE,24463.45,9,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24500.0,51.275,29.525,-5.657774,15.55773,1310128755.0,1633946275.0,-391430.0,181545.0,26.906506,,0.41941,,0.00232,,-140.20795,,2.45132,,0.487567,0.169348,0.84123,80.8,ACCELERATING,FALLING,-0.32733,-0.081465,0.251314,UP,,,24521.556635,58.106635,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:25,STALE,24463.45,10,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,30.775,53.025,1.15037,-9.859754,1139829535.0,1033067100.0,128895.0,91845.0,25.820467,,0.3012,,0.00215,,-119.7188,,2.18183,,0.487409,0.471476,0.699367,83.8,FALLING,ACCELERATING,-0.204807,-0.408656,0.401276,UP,,,24527.359835,63.909835,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:26,STALE,24463.45,11,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,40.275,28.925,30.869212,-45.450259,1145614210.0,1036927385.0,-292435.0,-43355.0,30.134855,,0.32779,,0.00192,,-144.83821,,2.25902,,0.620732,0.518583,0.701466,69.2,ACCELERATING,ACCELERATING,0.351687,-0.708378,0.686688,UP,,,24561.33793,97.88793,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:27,STALE,24463.45,12,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,32.075,32.175,-20.360025,11.235955,1152223410.0,1040497380.0,-391040.0,25805.0,26.49265,,0.30533,,0.00212,,-123.90259,,2.1888,,0.779423,0.4662,0.734972,64.25,RISING,FALLING,-0.469515,-0.601725,0.377403,MIXED,,,24549.090873,85.640873,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:28,CLOSING_STATE_UNCERTAIN,24614.9,13,CLOSING_STATE_UNCERTAIN,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24550.0,40.9,19.175,27.51364,-40.40404,1156258025.0,1042779530.0,189995.0,123435.0,,17.950491,,-0.27646,,0.00297,,-77.55651,,2.09933,0.488998,0.782269,0.741697,60.075,ACCELERATING,ACCELERATING,0.387669,-0.277073,0.554914,UP,,,24571.718928,108.268928,OK,STALE_UNDERLYING|INVALID_GREEKS
NIFTY,2026-08-04,15:29,CLOSING_STATE_UNCERTAIN,24614.9,14,CLOSING_STATE_UNCERTAIN,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,24600.0,18.375,4.15,56.382979,-89.358974,1644789575.0,1031132310.0,-916760.0,913575.0,2.874548,4.079313,0.82027,-0.25914,0.01455,0.01267,-15.50836,-15.74783,1.64268,2.02902,1.360544,4.819277,0.681471,22.525,ACCELERATING,ACCELERATING,0.726505,-0.749549,0.825351,UP,,,,,INVALID,STALE_UNDERLYING|INVALID_GREEKS|WIDE_SPREAD
NIFTY,2026-08-04,15:30,STALE,24614.9,15,UNDERLYING_STALE,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSUFFICIENT_DATA,,,,,INVALID,MISSING_OPTION_DATA|STALE_UNDERLYING
SENSEX,2026-08-04,15:15,LIVE,78324.56,0,NORMAL_CONTINUOUS,OPTIONS_CONFIRM,78400.0,343.075,301.45,5.173207,-13.082967,10262480.0,17033520.0,0.0,0.0,14.519932,11.695552,0.49011,-0.51327,0.00045,0.00055,-89.62375,-52.68246,24.50548,24.49945,0.306056,0.232211,0.635771,644.525,ACCELERATING,ACCELERATING,0.626848,-0.781118,0.802655,UP,,,78416.418689,91.858689,OK,OK
SENSEX,2026-08-04,15:16,STALE,78324.56,1,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78400.0,330.375,320.05,-3.701814,6.170177,10408840.0,17095320.0,-51420.0,-6560.0,13.977584,12.519584,0.48954,-0.51216,0.00046,0.00052,-86.66592,-57.21097,24.50084,24.49789,0.348089,0.343696,0.675974,650.425,RISING,FALLING,0.445856,-0.393404,0.61279,UP,,,78381.902862,57.342862,OK,STALE_UNDERLYING
SENSEX,2026-08-04,15:17,STALE,78324.56,2,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78400.0,334.175,314.975,1.150208,-1.58569,10456360.0,17131380.0,0.0,0.0,14.149473,12.280338,0.48972,-0.51248,0.00046,0.00053,-87.61907,-55.90942,24.49728,24.49347,0.224433,0.301611,0.675974,649.15,ACCELERATING,ACCELERATING,0.224049,-0.432038,0.550143,UP,,,78391.155687,66.595687,OK,STALE_UNDERLYING
SENSEX,2026-08-04,15:18,STALE,78324.56,3,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78400.0,322.8,324.5,-3.403905,3.02405,10503480.0,17166120.0,-14960.0,3520.0,13.733456,12.659636,0.48926,-0.512,0.00047,0.00051,-85.35158,-57.99968,24.49279,24.49056,0.371747,0.215716,0.693459,647.3,ACCELERATING,ACCELERATING,-0.140958,0.182502,-0.440491,DOWN,,,78370.694171,46.134171,OK,STALE_UNDERLYING
SENSEX,2026-08-04,15:19,STALE,78324.56,4,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78400.0,330.2,319.75,2.292441,-1.46379,10551720.0,17205080.0,0.0,0.0,14.017611,12.51016,0.48956,-0.5122,0.00046,0.00052,-86.91988,-57.1902,24.48951,24.48644,0.242277,0.28147,0.693459,649.95,FLAT,FLAT,0.084142,-0.071059,0.067185,NEUTRAL,,,78383.346563,58.786563,OK,STALE_UNDERLYING
SENSEX,2026-08-04,15:20,STALE,78324.56,5,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78400.0,333.8,320.9,1.090248,0.359656,10699900.0,17312000.0,0.0,0.0,14.150793,12.532215,0.48969,-0.51218,0.00046,0.00052,-87.66143,-57.32155,24.48589,24.48266,0.359497,0.405111,0.693459,654.7,FLAT,ACCELERATING,0.000263,0.321399,-0.274447,DOWN,,,78385.116964,60.556964,OK,STALE_UNDERLYING
SENSEX,2026-08-04,15:21,STALE,78324.56,6,OPTIONS_ACTIVE_UNDERLYING_STALE,UNDERLYING_UNAVAILABLE_OPTIONS_AVAILABLE,78400.0,326.375,326.575,-2.224386,1.768464,10779440.0,17368340.0,-4240.0,6520.0,13.861206,12.750334,0.48937,-0.51191,0.00047,0.00051,-86.08589,-58.52835,24.48162,24.4794,0.199157,0.260277,0.698314,652.95,RISING,ACCELERATING,0.125518,-0.01806,0.094311,NEUTRAL,,,78372.990848,48.430848,OK,STALE_UNDERLYING
