date,symbol,time,i,dir,family,mode,window,expiry,approved,reasons,approved_v1,reasons_v1,anat_onset_to_det_s,anat_pre_fut,anat_fut_mfe_after,anat_fut_consumed,anat_pre_opt,anat_opt_mfe_after,anat_opt_consumed,anat_det_to_entry_opt,anat_t_fut_peak_after_det,anat_resp_f_before_det,anat_resp_o_before_det,anat_resp_lag_bars,anat_acc_both_before,anat_cls,anat_fade,anat_fade_ratio,sim5_entry_ask,sim5_spread_in,sim5_spread_out,sim5_pnl,sim5_reason,sim5_hold,sim5_peak,sim5_mfe,sim5_mae,sim5_t_mfe,sim5_t_mae,sim5_capture,sim5_plan_ask
2026-09-17,SENSEX,14:57:15,26,-1,C_OPTION_LEADS,PRE,PRE 14:55-15:00,True,False,"['WINDOW', 'NOT_EARLY']",False,['WINDOW'],50,12.25,21.75,0.3602941176470588,8.88998035363459,4.405352578559609,0.6686542111410992,-1.4884979702300372,185,False,True,,False,FALSE_OPTION_MOVE,False,0.18532110091742954,164.0,0.2442,0.3098,-1.7378048780487771,EVENT_INVALIDATED,5.0,0.0,5.701219512195118,-17.439024390243897,175.0,245.0,-0.30481283422459854,166.5
2026-09-17,SENSEX,14:57:35,30,-1,G_CONTINUATION,PRE,PRE 14:55-15:00,True,False,"['WINDOW', 'NOT_EARLY', 'OPTION_NOT_RESPONDING']",False,"['WINDOW', 'NOT_EARLY', 'OPTION_NOT_RESPONDING']",60,26.72499999999127,6.55000000000291,0.8031555221636647,7.223402516751111,5.837524767565912,0.5530543398265948,0.48773052888278184,165,False,True,-11,False,OPTION_LEAD,False,0.1123595505617978,165.0,0.2123,0.244,-0.7575757575757576,EVENT_INVALIDATED,5.0,0.0,5.060606060606057,-18.787878787878785,155.0,295.0,-0.1497005988023953,164.2
2026-09-17,SENSEX,14:57:45,32,-1,D_UNDERLYING_LEADS,PRE,PRE 14:55-15:00,True,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",55,21.77499999999418,6.725000000005821,0.764035087719094,3.015624999999993,5.32382830274534,0.36160943535798135,-0.19717882602759818,155,True,True,-8,True,OPTION_LEAD,False,0.28853754940711335,164.7,0.2432,0.2104,0.8803885853066286,TRAIL_STOP,25.0,3.642987249544627,5.251973284760174,-18.639951426836667,145.0,285.0,0.16763005780347007,165.0
2026-09-17,SENSEX,14:58:20,39,1,C_OPTION_LEADS,PRE,PRE 14:55-15:00,True,False,"['WINDOW', 'NOT_EARLY']",False,['WINDOW'],45,6.375,17.0,0.2727272727272727,1.9860184302510329,3.972581398971803,0.3333028710051945,-0.8879887832995688,190,True,False,6,False,UNDERLYING_LEAD,False,0.4559999999999945,159.25,0.2515,0.2793,1.0361067503924684,MOMENTUM_FADE,25.0,2.229199372056522,4.646781789638936,-8.791208791208792,195.0,220.0,0.22297297297297358,160.65
2026-09-17,SENSEX,14:59:45,56,1,C_OPTION_LEADS,PRE,PRE 14:55-15:00,True,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT']",False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT']",15,7.5,19.92500000000291,0.27347310847763734,4.146019160885369,5.852498017446468,0.4146634032764741,-0.2854877081681133,105,True,True,0,False,SYNCHRONIZED,False,0.14652014652014617,157.4,0.2863,0.3266,-2.8907242693773894,FUTURES_DIVERGENCE,5.0,0.0,5.876747141041931,-13.850063532401533,110.0,295.0,-0.4918918918918931,157.8
2026-09-17,SENSEX,15:00:15,62,-1,D_UNDERLYING_LEADS,MODE_A,15:00-15:03,True,False,['EXTENDED'],False,['EXTENDED'],15,15.77499999999418,1.875,0.8937677053824012,5.6079097790823536,1.579871269748384,0.7802004180406431,0.2633118782913918,5,True,True,-1,True,SYNCHRONIZED,False,0.1910828025477706,171.75,0.4669,0.2143,-5.007278020378454,STOP_LOSS,15.0,0.0,-1.426491994177577,-27.976710334788933,5.0,295.0,,171.1
2026-09-17,SENSEX,15:00:50,69,1,C_OPTION_LEADS,MODE_A,15:00-15:03,True,True,[],True,[],30,9.625,20.30000000000291,0.3216374269005535,11.46953405017922,2.1895574950237258,0.8396996251340965,-1.0411881794518554,40,False,True,,False,FALSE_OPTION_MOVE,False,0.10119047619047714,161.8,0.2785,0.2453,0.6489493201483206,MOMENTUM_FADE,50.0,2.997527812113717,2.997527812113717,-17.92336217552534,45.0,240.0,0.21649484536082145,163.45
2026-09-17,SENSEX,15:00:55,70,1,B_ACCELERATION,MODE_A,15:00-15:03,True,False,['NOT_EARLY'],False,['NOT_EARLY'],35,22.0,7.92500000000291,0.7351712614869794,11.162314388120837,2.471979118685709,0.8186940073241314,-3.055427606325807,35,False,True,-6,False,OPTION_LEAD,False,0.32291666666666713,158.1,0.3168,0.1871,1.3282732447817802,MOMENTUM_FADE,10.0,2.7830487033523124,5.407969639468698,-16.002530044275765,40.0,235.0,0.2456140350877183,162.95
2026-09-17,SENSEX,15:00:55,70,1,E_BOTH_CONFIRM,MODE_A,15:00-15:03,True,False,['NOT_EARLY'],False,['NOT_EARLY'],35,22.0,7.92500000000291,0.7351712614869794,11.162314388120837,2.471979118685709,0.8186940073241314,-3.055427606325807,35,False,True,-6,False,OPTION_LEAD,False,0.32291666666666713,158.1,0.3168,0.1871,1.3282732447817802,MOMENTUM_FADE,10.0,2.7830487033523124,5.407969639468698,-16.002530044275765,40.0,235.0,0.2456140350877183,162.95
2026-09-17,SENSEX,15:01:50,81,-1,C_OPTION_LEADS,MODE_A,15:00-15:03,True,False,"['NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",False,"['NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",20,3.6000000000058208,14.92500000000291,0.19433198380589065,5.0828729281768,8.061689449702069,0.3866901599349419,5.555555555555544,20,True,True,-1,False,SYNCHRONIZED,False,0.0,150.75,0.2324,0.2005,-0.8291873963515755,FUTURES_DIVERGENCE,5.0,0.0,2.089552238805974,-17.94361525704809,180.0,200.0,-0.3968253968253961,142.8
2026-09-17,SENSEX,15:03:10,97,1,C_OPTION_LEADS,MODE_A,15:03-15:06,True,False,['NOT_EARLY'],True,[],60,17.35000000000582,8.89999999999418,0.6609523809526027,10.775047258979214,0.0,1.0,-1.8616196090598822,265,True,True,0,False,SYNCHRONIZED,False,0.1913875598086123,158.3,0.1897,0.2339,-5.59065066329755,STOP_LOSS,20.0,1.0423246999368145,1.0423246999368145,-16.108654453569173,5.0,100.0,-5.36363636363645,161.4
2026-09-17,SENSEX,15:04:10,109,-1,C_OPTION_LEADS,MODE_A,15:03-15:06,True,False,['NOT_EARLY'],True,[],45,5.400000000008731,7.42500000000291,0.42105263157924594,5.753118599888285,8.679577464788725,0.3986170410647412,-2.165492957746471,40,True,True,-7,True,OPTION_LEAD,False,0.4480712166172089,139.15,0.3239,0.2509,0.10779734099892611,EVENT_INVALIDATED,5.0,0.10779734099892611,10.743801652892554,-11.10312612288897,240.0,60.0,0.0100334448160539,142.2
2026-09-17,SENSEX,15:05:15,122,1,C_OPTION_LEADS,MODE_A,15:03-15:06,True,True,[],True,[],25,6.725000000005821,14.52499999999418,0.31647058823556806,10.808270676691729,6.4461407972858344,0.6264062204029587,-0.27141645462256536,140,False,True,,False,FALSE_OPTION_MOVE,False,0.029513888888889665,147.15,0.2381,0.2436,-2.48046211348964,MOMENTUM_FAILURE,30.0,0.0,6.455997281685355,-4.689092762487261,105.0,15.0,-0.38421052631579006,147.55
2026-09-17,SENSEX,15:06:15,134,-1,C_OPTION_LEADS,MODE_A,15:06-15:09,True,False,"['NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT']",False,['NO_DIRECTIONAL_AGREEMENT'],50,1.7750000000087311,1.125,0.6120689655184094,14.85148514851485,9.06052076002815,0.6210890548169732,-3.9408866995073852,230,False,True,,False,FALSE_OPTION_MOVE,False,0.30476190476190446,136.65,0.2198,0.2579,-0.8049762166117778,EVENT_INVALIDATED,15.0,1.5367727771679431,13.24551774606659,-1.2440541529454936,220.0,10.0,-0.06077348066298313,142.25
2026-09-17,SENSEX,15:07:25,148,-1,C_OPTION_LEADS,MODE_A,15:06-15:09,True,False,['NO_DIRECTIONAL_AGREEMENT'],False,['NO_DIRECTIONAL_AGREEMENT'],15,0.47500000000582077,28.97499999999127,0.01612903225826376,3.4406215316315247,17.68597997138769,0.1628573119599867,-0.4291845493562394,270,False,True,,False,FALSE_OPTION_MOVE,False,0.12903225806452087,139.4,0.2874,0.2132,0.8249641319942652,MOMENTUM_FADE,10.0,2.0803443328550975,17.89813486370157,0.6456241032998606,260.0,175.0,0.04609218436873772,139.95
2026-09-17,SENSEX,15:08:25,160,1,C_OPTION_LEADS,MODE_A,15:06-15:09,True,False,"['NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",False,"['NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",5,2.375,17.02499999999418,0.12242268041240786,2.1250221356472463,8.583318883301542,0.1984455044798204,3.0171666377665987,300,False,False,,False,FALSE_OPTION_MOVE,False,0.0,148.8,0.3703,0.2368,-0.7728494623655952,MOMENTUM_FADE,45.0,2.1841397849462365,5.9139784946236436,-16.263440860215063,295.0,200.0,-0.1306818181818191,144.4
2026-09-17,SENSEX,15:10:25,184,1,C_OPTION_LEADS,MODE_A,15:09-15:12,True,False,['EXPIRY_ZONE'],False,['EXPIRY_ZONE'],20,5.350000000005821,34.09999999999127,0.13561470215478366,5.6544502617801005,24.380574826560956,0.18826187909445213,3.303600925008259,255,True,True,-6,False,OPTION_LEAD,False,0.0,156.55,0.2558,0.2597,-1.724688597892058,EXPIRY_ZONE_EXIT,5.0,0.0,19.77004152028105,-20.4088150750559,245.0,80.0,-0.08723747980613952,151.5
2026-09-17,SENSEX,15:11:25,196,1,C_OPTION_LEADS,MODE_A,15:09-15:12,True,False,['EXPIRY_ZONE'],False,['EXPIRY_ZONE'],5,1.8500000000058208,55.75,0.03211805555565336,2.428256070640188,24.83421750663129,0.08906954329575609,0.1823607427055552,300,False,False,,False,FALSE_OPTION_MOVE,False,0.0,151.3,0.2979,0.1676,-1.5201586252478594,EXPIRY_ZONE_EXIT,5.0,0.0,23.925974884335748,-17.64705882352942,185.0,20.0,-0.06353591160221028,150.95
2026-09-17,SENSEX,15:11:55,202,-1,E_BOTH_CONFIRM,MODE_A,15:09-15:12,True,False,"['EXPIRY_ZONE', 'NOT_EARLY']",False,"['EXPIRY_ZONE', 'NOT_EARLY']",60,21.77499999999418,0.0,1.0,10.05016722408027,0.0,1.0,-3.3125664792584817,,True,True,-9,False,OPTION_LEAD,False,0.3627287853577381,159.25,0.22,0.2157,1.7582417582417655,EXPIRY_ZONE_EXIT,5.0,0.0,1.7582417582417655,-26.750392464678175,5.0,155.0,1.0,164.7
2026-09-17,SENSEX,15:12:25,208,1,C_OPTION_LEADS,MODE_A,15:12-15:15,True,False,"['EXPIRY_ZONE', 'OPTION_NOT_RESPONDING']",False,"['EXPIRY_ZONE', 'OPTION_NOT_RESPONDING']",30,13.25,65.02499999999418,0.16927499201534316,17.240688826591917,28.60802732707088,0.37603427692085073,-0.25619128949615716,245,False,True,,False,FALSE_OPTION_MOVE,False,0.01742160278745644,146.15,0.2055,0.2696,1.3684570646595962,EXPIRY_ZONE_EXIT,5.0,0.0,28.29284981183715,-4.036948340745813,125.0,25.0,0.04836759371221282,146.55
2026-09-17,SENSEX,15:13:25,220,1,B_ACCELERATION,MODE_A,15:12-15:15,True,False,['EXPIRY_ZONE'],False,"['EXPIRY_ZONE', 'NOT_EARLY']",25,25.54999999998836,40.57499999999709,0.3863894139885668,11.383849163998576,20.249121686362177,0.3598729065900793,0.6387735547748322,185,True,True,0,False,SYNCHRONIZED,False,0.011627906976743534,157.8,0.3174,0.2289,-3.200253485424595,EXPIRY_ZONE_EXIT,5.0,0.0,18.82129277566539,-6.590621039290244,65.0,150.0,-0.17003367003367048,156.8
2026-09-17,SENSEX,15:13:25,220,1,E_BOTH_CONFIRM,MODE_A,15:12-15:15,True,False,['EXPIRY_ZONE'],False,"['EXPIRY_ZONE', 'NOT_EARLY']",25,25.54999999998836,40.57499999999709,0.3863894139885668,11.383849163998576,20.249121686362177,0.3598729065900793,0.6387735547748322,185,True,True,0,False,SYNCHRONIZED,False,0.011627906976743534,157.8,0.3174,0.2289,-3.200253485424595,EXPIRY_ZONE_EXIT,5.0,0.0,18.82129277566539,-6.590621039290244,65.0,150.0,-0.17003367003367048,156.8
2026-09-17,SENSEX,15:13:30,221,1,A_EARLY_MOMENTUM,MODE_A,15:12-15:15,True,False,['EXPIRY_ZONE'],False,"['EXPIRY_ZONE', 'NOT_EARLY']",30,25.79999999998836,40.32499999999709,0.3901701323250516,12.23763785129846,19.334389857369256,0.3876101327485775,-3.0586370839936534,180,True,True,0,True,SYNCHRONIZED,False,0.280523255813953,153.1,0.2289,0.2862,2.5473546701502325,EXPIRY_ZONE_EXIT,5.0,0.0,22.4689745264533,-3.7230568256041727,60.0,145.0,0.11337209302325597,157.9
2026-09-17,SENSEX,15:13:30,221,-1,C_OPTION_LEADS,MODE_A,15:12-15:15,True,False,"['EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",False,"['EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",0,-0.0,9.72500000000582,-0.0,4.729355255865514,4.7627447521608754,0.4982411955064144,0.10583877227024567,35,False,False,,False,FALSE_OPTION_MOVE,False,0.0,142.05,0.2467,0.2842,-1.0559662090813093,EXPIRY_ZONE_EXIT,5.0,0.0,4.435058078141487,-17.881027807110176,160.0,60.0,-0.23809523809523878,141.95
2026-09-17,SENSEX,15:14:35,234,1,B_ACCELERATION,MODE_A,15:12-15:15,True,False,"['EXPIRY_ZONE', 'EXTENDED']",False,"['EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",30,22.375,27.67500000000291,0.44705294705292103,15.677619748242597,20.717919728660263,0.4307566249482809,-1.2719050310910118,115,False,True,-10,False,OPTION_LEAD,False,0.38499646142958244,174.8,0.1718,0.6412,6.721967963386727,EXPIRY_ZONE_EXIT,5.0,0.0,21.910755148741405,-15.67505720823799,285.0,80.0,0.3067885117493474,177.35
2026-09-17,SENSEX,15:14:35,234,1,E_BOTH_CONFIRM,MODE_A,15:12-15:15,True,False,"['EXPIRY_ZONE', 'EXTENDED']",False,"['EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",30,22.375,27.67500000000291,0.44705294705292103,15.677619748242597,20.717919728660263,0.4307566249482809,-1.2719050310910118,115,False,True,-10,False,OPTION_LEAD,False,0.38499646142958244,174.8,0.1718,0.6412,6.721967963386727,EXPIRY_ZONE_EXIT,5.0,0.0,21.910755148741405,-15.67505720823799,285.0,80.0,0.3067885117493474,177.35
2026-09-17,SENSEX,15:14:40,235,1,A_EARLY_MOMENTUM,MODE_A,15:12-15:15,True,False,"['EXPIRY_ZONE', 'NOT_EARLY']",False,"['EXPIRY_ZONE', 'NOT_EARLY']",35,25.875,24.17500000000291,0.5169830169829869,23.099558607160365,13.439575033200537,0.6321868174138846,-0.5843293492695854,110,True,True,-10,True,OPTION_LEAD,False,0.03113941967445137,187.75,0.6412,0.3151,-7.1904127829560585,EXPIRY_ZONE_EXIT,5.0,0.0,13.50199733688415,-21.491344873501994,280.0,75.0,-0.532544378698225,189.0
2026-09-17,SENSEX,15:14:40,235,1,C_OPTION_LEADS,MODE_A,15:12-15:15,True,False,"['EXPIRY_ZONE', 'NOT_EARLY']",False,"['EXPIRY_ZONE', 'NOT_EARLY']",35,25.875,24.17500000000291,0.5169830169829869,23.099558607160365,13.439575033200537,0.6321868174138846,-0.5843293492695854,110,True,True,-10,True,OPTION_LEAD,False,0.03113941967445137,187.75,0.6412,0.3151,-7.1904127829560585,EXPIRY_ZONE_EXIT,5.0,0.0,13.50199733688415,-21.491344873501994,280.0,75.0,-0.532544378698225,189.0
2026-09-17,SENSEX,15:14:40,235,1,D_UNDERLYING_LEADS,MODE_A,15:12-15:15,True,False,"['EXPIRY_ZONE', 'NOT_EARLY']",False,"['EXPIRY_ZONE', 'NOT_EARLY']",35,25.875,24.17500000000291,0.5169830169829869,23.099558607160365,13.439575033200537,0.6321868174138846,-0.5843293492695854,110,True,True,-10,True,OPTION_LEAD,False,0.03113941967445137,187.75,0.6412,0.3151,-7.1904127829560585,EXPIRY_ZONE_EXIT,5.0,0.0,13.50199733688415,-21.491344873501994,280.0,75.0,-0.532544378698225,189.0
2026-09-17,SENSEX,15:15:55,250,-1,C_OPTION_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT']",False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT']",0,-0.0,2.0500000000029104,-0.0,17.441120305537872,7.299006323396563,0.704972960208695,7.064137308039752,20,False,True,,False,FALSE_OPTION_MOVE,False,0.0,148.45,0.405,0.2739,-1.751431458403499,EXPIRY_ZONE_EXIT,5.0,0.0,-0.0673627484001309,-33.44560458066689,15.0,300.0,,138.55
2026-09-17,SENSEX,15:16:00,251,1,B_ACCELERATION,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING', 'EXTENDED']",50,23.27500000000873,12.474999999991269,0.6510489510491952,0.0,35.243825205826475,0.0,-2.881570614312863,30,False,False,,False,LAGGING_OPTION,False,,153.55,0.2608,0.2622,-0.7815043959622384,EXPIRY_ZONE_EXIT,5.0,0.0,38.782155649625516,-43.0153044610876,200.0,235.0,-0.02015113350125974,158.2
2026-09-17,SENSEX,15:16:10,253,1,D_UNDERLYING_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING', 'EXTENDED']",60,9.150000000008731,26.59999999999127,0.2559440559443002,3.6323703328264916,39.25660254320184,0.08469240667819093,2.9344636452559505,20,True,False,2,False,SYNCHRONIZED,False,0.0,158.1,0.3168,0.2946,7.179000632511065,EXPIRY_ZONE_EXIT,5.0,0.0,34.78810879190386,-44.65528146742568,190.0,225.0,0.20636363636363625,153.55
2026-09-17,SENSEX,15:16:25,256,1,A_EARLY_MOMENTUM,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",60,29.0,4.82499999999709,0.8573540280858092,14.68153404291265,25.839717147908086,0.3623168982066983,1.1343547436652985,5,True,True,2,True,SYNCHRONIZED,False,0.11506080449017733,171.95,0.3787,0.2952,-1.6283803431229908,EXPIRY_ZONE_EXIT,5.0,0.0,23.931375399825537,-49.11311427740622,175.0,210.0,-0.06804374240583189,169.95
2026-09-17,SENSEX,15:16:25,256,1,E_BOTH_CONFIRM,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",60,29.0,4.82499999999709,0.8573540280858092,14.68153404291265,25.839717147908086,0.3623168982066983,1.1343547436652985,5,True,True,2,True,SYNCHRONIZED,False,0.11506080449017733,171.95,0.3787,0.2952,-1.6283803431229908,EXPIRY_ZONE_EXIT,5.0,0.0,23.931375399825537,-49.11311427740622,175.0,210.0,-0.06804374240583189,169.95
2026-09-17,SENSEX,15:16:25,256,1,G_CONTINUATION,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",60,29.0,4.82499999999709,0.8573540280858092,14.68153404291265,25.839717147908086,0.3623168982066983,1.1343547436652985,5,True,True,2,True,SYNCHRONIZED,False,0.11506080449017733,171.95,0.3787,0.2952,-1.6283803431229908,EXPIRY_ZONE_EXIT,5.0,0.0,23.931375399825537,-49.11311427740622,175.0,210.0,-0.06804374240583189,169.95
2026-09-17,SENSEX,15:17:05,264,1,C_OPTION_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'EXTENDED']",50,17.19999999999709,12.97500000000582,0.570008285003991,16.55685081939517,23.81504565879114,0.410108324446466,-1.5074648499782546,145,True,True,-3,True,OPTION_LEAD,False,0.18054256314312403,170.0,0.1472,0.2665,-0.8235294117647093,EXPIRY_ZONE_EXIT,5.0,0.0,25.352941176470583,-48.529411764705884,135.0,170.0,-0.03248259860788877,172.7
2026-09-17,SENSEX,15:18:15,278,-1,C_OPTION_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",5,0.10000000000582077,11.89999999999418,0.008333333333818397,3.0089878858929335,7.2837632776934695,0.29234048682125946,3.9453717754172897,290,False,False,,False,FALSE_OPTION_MOVE,False,0.0,137.1,0.146,0.2199,-0.5835156819839409,EXPIRY_ZONE_EXIT,5.0,0.0,3.026987600291762,-65.24434719183077,35.0,225.0,-0.19277108433734502,132.0
2026-09-17,SENSEX,15:19:30,293,1,B_ACCELERATION,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",60,20.375,0.0,1.0,32.18817703497369,0.0,1.0,-16.459845469445096,,True,True,-2,False,SYNCHRONIZED,True,0.6759615384615386,178.75,0.3924,0.2539,-0.9790209790209791,EXPIRY_ZONE_EXIT,5.0,0.0,-0.9790209790209791,-66.93706293706295,5.0,225.0,,214.0
2026-09-17,SENSEX,15:19:30,293,1,E_BOTH_CONFIRM,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'EXTENDED']",60,20.375,0.0,1.0,32.18817703497369,0.0,1.0,-16.459845469445096,,True,True,-2,False,SYNCHRONIZED,True,0.6759615384615386,178.75,0.3924,0.2539,-0.9790209790209791,EXPIRY_ZONE_EXIT,5.0,0.0,-0.9790209790209791,-66.93706293706295,5.0,225.0,,214.0
2026-09-17,SENSEX,15:20:00,299,-1,C_OPTION_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",30,14.150000000008731,22.14999999999418,0.38980716253464454,15.210664127588663,8.512396694214885,0.6411762901020236,1.2809917355371876,210,True,True,0,True,SYNCHRONIZED,False,0.33301617507136105,123.0,0.7344,0.3458,5.60975609756098,EXPIRY_ZONE_EXIT,5.0,0.0,5.60975609756098,-86.99186991869918,5.0,295.0,1.0,121.2
2026-09-17,SENSEX,15:20:40,307,-1,E_BOTH_CONFIRM,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY']",False,"['WINDOW', 'EXPIRY_ZONE']",55,13.599999999991269,16.60000000000582,0.45033112582756885,20.655163790947746,2.3005181347150305,0.8997843696316763,-1.2849740932642464,170,True,True,9,True,UNDERLYING_LEAD,False,0.18463180362860196,119.25,0.2939,0.3326,0.6708595387840647,EXPIRY_ZONE_EXIT,5.0,0.0,0.6708595387840647,-86.58280922431865,5.0,255.0,1.0,120.8
2026-09-17,SENSEX,15:20:45,308,-1,D_UNDERLYING_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT']",False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT']",60,10.82499999999709,19.375,0.3584437086092097,23.430857714428623,0.0,1.0,-2.552674230145872,165,True,True,9,True,UNDERLYING_LEAD,False,0.13447171824973336,120.45,0.3326,0.4541,-8.800332088003328,EXPIRY_ZONE_EXIT,5.0,0.0,-8.800332088003328,-86.7164798671648,5.0,250.0,,123.6
2026-09-17,SENSEX,15:21:00,311,1,C_OPTION_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY']",False,"['WINDOW', 'EXPIRY_ZONE']",55,10.69999999999709,11.55000000000291,0.4808988764043636,17.46936449130807,52.25618631732169,0.25054466101321826,6.016496846191172,70,True,True,-1,False,SYNCHRONIZED,False,0.43835616438356156,109.4,0.2746,0.4384,4.021937842778786,EXPIRY_ZONE_EXIT,5.0,0.0,43.05301645338208,-57.81535648994516,215.0,300.0,0.0934182590233544,103.25
2026-09-17,SENSEX,15:22:05,324,1,C_OPTION_LEADS,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",False,"['WINDOW', 'EXPIRY_ZONE', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",60,4.07499999999709,12.92500000000291,0.23970588235277,4.408766564729871,53.18525750549183,0.07654902806156534,-2.2211374176226424,5,True,False,9,False,UNDERLYING_LEAD,True,0.5260115606936393,100.35,0.3994,0.3497,-0.4484304932735313,EXPIRY_ZONE_EXIT,5.0,0.0,55.95416043846539,-67.71300448430493,150.0,265.0,-0.008014247551201933,102.6
2026-09-17,SENSEX,15:22:10,325,1,B_ACCELERATION,MODE_B,MODE B 15:15-15:30,True,False,"['WINDOW', 'EXPIRY_ZONE', 'NOT_EARLY', 'OPTION_NOT_RESPONDING']",False,"['WINDOW', 'EXPIRY_ZONE', 'OPTION_NOT_RESPONDING']",60,16.75,0.0,1.0,0.0,63.26742976066598,0.0,4.136316337148813,,True,False,,False,LAGGING_OPTION,False,0.01851851851851917,100.25,0.3497,0.3046,-1.8952618453865395,EXPIRY_ZONE_EXIT,5.0,0.0,56.10972568578554,-67.68079800498754,145.0,260.0,-0.03377777777777788,96.3
